256.2803572,363.9710416
256.3900893,348.184375
236.7512352,347.416369
186.6118006,321.5603869
201.9718006,261.656369
199.9969495,333.7630357
175.3112352,260.4617262
192.2072321,272.2377083
164.3398066,278.1257143
232.9112352,362.4350298
216.4540923,238.7017114
172.7878124,331.8857143
190.8906696,345.0270536
177.6152381,307.0536905
116.6140923,286.9150596
157.4278124,310.8083632
91.92837803,299.7150596
182.9912352,286.3177083
224.9020833,224.1097172
236.312381,252.8670238
228.1935119,256.3657143
241.7980952,246.2110416
218.0998066,178.2003869
201.0940923,173.848378
186.392381,172.9097023
172.3489435,173.7630357
159.0735267,177.5177083
140.2026637,194.7550447
77.88495531,224.8777083
151.9420833,209.2617114
165.5466667,212.4190476
181.5649553,212.6750447
196.3763839,209.944375
209.6518006,206.6163839
220.5135119,204.3977083
34.98666667,229.0590476
226.328378,260.0350596
237.7386607,228.4617114
244.5409524,251.8430357
245.7477976,258.072381
242.1272321,255.0857143
226.6575149,264.5577083
249.0392261,257.7310416
248.4906547,262.936369
223.256369,197.3150447
228.9615178,199.704375
233.8986607,200.984375
161.8163839,189.8057143
156.0015178,187.928378
264.5089286,225.9870387
350.8540774,194.072381
268.1295238,261.656369
434.0175,149.784375
316.7329464,204.1417114
328.9112203,205.4217114
341.3089584,204.2270387
357.7661012,196.9737054
304.3352381,202.0937054
325.9489584,181.272381
314.8677976,182.0403869
337.6883632,182.296369
347.2335119,184.6003869
369.8346429,204.568378
302.5797917,355.6937203
355.1329464,192.2803721
433.3592261,200.728378
386.8403572,197.7417114
321.0118155,247.9177083
269.1169643,288.2803572
267.9100893,298.776369
283.4895238,290.7550596
294.7900893,293.9977083
278.7717858,298.9470238
288.3169346,299.6297023
312.5638095,315.5870536
262.2049404,252.2697023
263.192381,245.3577083
365.336369,171.032381
300.6049404,220.0990476
287.9877976,252.7817262
291.8277976,247.5763839
356.6689584,247.064375
263.7409524,235.7150447
329.5695238,159.9390476
347.8918155,163.5230357
405.0529464,128.7070536
279.8689286,166.7657143
304.7740774,184.7710416
321.7797917,304.5790476
450.8038095,316.184375
282.0632441,261.2297023
275.6998215,265.4110416
309.3820833,303.8110416
304.7740774,303.7257143
356.5592261,156.0137203
291.1695238,257.816369
307.736369,159.3417114
308.9432441,150.4670536
332.2026489,102.9363839
377.7340774,142.1897023
317.3912203,127.256369
377.9535119,165.7417114
403.2975,158.3177083
268.6780952,293.912381
280.1980952,294.7657143
291.0597917,296.5577083
280.9660715,263.704375
306.6392261,303.7257143
299.8369346,307.9070238
299.6175298,303.5550596
274.3832143,255.7683929
287.3295238,302.9577083
277.784375,302.872381
267.47125,302.872381
271.7500893,333.4216965
268.7877976,318.4030357
268.4586607,311.9177083
268.4586607,307.3097023
268.5683929,303.9817262
288.865506,303.9817262
289.5238095,306.8830357
290.9500893,309.784375
293.144375,312.7710416
305.8712203,284.696369
474.8312203,256.792381
295.4483632,304.0670238
297.0940774,306.3710416
270.7626786,271.2136905
291.2792261,265.752381
272.9569643,268.5683929
313.7706547,226.4990476
330.8861012,234.3497172
295.8872321,252.0990476
372.3580952,112.664375
350.4152381,131.352381
333.9580952,150.7230357
301.4826489,322.8403869
282.5020833,152.344375
287.8780952,126.6590476
295.9969346,99.09638388
351.1832441,200.472381
382.6712203,213.1870387
295.6677976,200.472381
365.5558036,185.2830357
288.7558036,213.9550447
279.6495238,248.5150447
400.7740774,221.0377083
369.944375,220.7817114
352.4997917,224.4510416
331.544375,221.9763839
315.3066667,217.2830505
301.7020833,212.1630505
267.032381,202.7763839
396.056369,244.4190476
378.1729464,182.8937203
260.5592261,257.6457143
299.1786607,230.5950447
472.4175,201.3257143
289.5238095,207.8963839
302.7992261,252.7817262
361.2769346,192.9630505
283.7089584,242.3710416
466.6026489,286.232381
292.8152381,196.2910416
273.3958036,237.592381
373.6746429,333.4216965
392.1066667,351.7683632
432.7009524,250.0510416
398.5797917,319.8537203
420.7420833,177.6030357
307.6266667,369.6883632
260.4495238,263.4483929
309.4918155,238.7017114
402.7489286,199.9603721
337.9077976,199.448378
326.7169346,200.984375
303.1283632,309.3577083
396.7146429,266.6910416
286.8906547,391.1070536
337.7980952,374.8937203
361.496369,365.0803869
316.6232441,200.3870387
304.4449404,199.2777083
296.6552381,197.6563839
393.5329464,180.6750447
306.4197917,187.5870387
316.5135119,185.4537203
326.936369,185.1977083
337.6883632,186.3070387
345.5877976,188.0137054
454.9729464,172.4830357
345.5877976,196.3763839
294.2415178,279.2350596
280.856369,258.8403572
271.7500893,277.9550596
351.4026489,347.672381
330.4472321,359.1070536
282.9409524,376.5150298
423.3752381,337.7737203
297.3135119,191.768378
276.2483929,218.8190476
312.344375,384.024375
429.8483632,275.992381
279.5398215,303.896369
279.7592261,307.224375
280.0883929,311.1497023
280.9660715,316.3550298
287.8780952,328.984375
298.3009524,300.6536905
301.0438095,299.032381
304.664375,297.9230357
315.745506,292.8883929
369.8346429,271.2136905
277.5649404,207.8963839
285.025506,186.7337054
294.0220833,189.9763839
295.3386607,302.872381
378.5020833,299.8857143
270.5432143,184.088378
295.9969346,342.2110416
265.9352381,215.6617114
286.8906547,233.4963839
275.9192261,347.3310416
326.1683632,321.6457143
310.8083632,261.656369
312.7832441,333.7630357
337.3592261,260.4617262
320.3535119,272.0670238
348.3306547,278.2110416
279.7592261,362.5203869
296.545506,238.6163839
339.992381,331.9710416
321.8895238,345.0270536
335.1649404,307.0536905
396.056369,286.9150596
355.2426489,310.7230357
420.9615178,299.6297023
329.7889584,286.3177083
288.2072321,224.1097172
276.4677976,252.696369
284.5866667,256.4510416
270.872381,246.2963839
294.6803869,178.0297023
311.6861012,173.848378
326.4975298,172.9097023
340.5409524,173.592381
353.7066667,177.432381
372.5775,194.7550447
435.0049404,224.792381
360.8380952,209.432381
347.3432441,212.4190476
331.2152381,212.6750447
316.2940774,209.944375
303.0186607,206.6163839
291.9375298,204.1417114
477.6838095,229.0590476
286.5615178,260.0350596
274.9317858,228.3763839
268.2392261,251.7577083
267.1420833,258.1577083
270.6529464,254.9150596
286.0129464,264.5577083
263.7409524,257.816369
264.2895238,262.936369
289.5238095,197.2297172
283.8186607,199.192381
278.7717858,200.8137054
350.9638095,189.7203721
356.6689584,188.0137054
